index,kernelsize_fl,stride_fl,filters_fl,filters_sl,kernelsize_sl,filters_restl,kernelsize_restl,val_acc,test_acc,params
116,16,16,256,16,3,16,6,0.803125,0.81140625,25100
117,16,16,256,16,3,16,3,0.924375,0.92359375,25996
118,16,16,256,16,3,8,6,0.63,0.616510417,21108
119,16,16,256,16,3,8,3,0.720625,0.7128125,21940
120,16,16,256,8,6,256,6,0.919375,0.914583333,846772
121,16,16,256,8,6,256,3,0.794375,0.800572917,498612
122,16,16,256,8,6,128,6,0.766875,0.762604167,236084
123,16,16,256,8,6,128,3,0.783125,0.779583333,160308
124,16,16,256,8,6,64,6,0.6775,0.6565625,78196
125,16,16,256,8,6,64,3,0.703125,0.708125,64884
126,16,16,256,8,6,32,6,0.81375,0.805572917,36116
127,16,16,256,8,6,32,3,0.91375,0.917916667,35604
128,16,16,256,8,6,16,6,0.889375,0.894270833,24292
129,16,16,256,8,6,16,3,0.668125,0.673645833,25572
130,16,16,256,8,6,8,6,0.80875,0.793177083,20684
131,16,16,256,8,6,8,3,0.7475,0.742708333,21708
132,16,16,256,8,3,256,6,0.90375,0.90234375,840628
133,16,16,256,8,3,256,3,0.904375,0.908854167,492468
134,16,16,256,8,3,128,6,0.694375,0.686458333,229940
135,16,16,256,8,3,128,3,0.746875,0.74875,154164
136,16,16,256,8,3,64,6,0.725,0.714739583,72052
137,16,16,256,8,3,64,3,0.736875,0.740833333,58740
138,16,16,256,8,3,32,6,0.726875,0.722239583,29972
139,16,16,256,8,3,32,3,0.8275,0.817239583,29460
140,16,16,256,8,3,16,6,0.745625,0.734583333,18148
141,16,16,256,8,3,16,3,0.64125,0.637760417,19428
142,16,16,256,8,3,8,6,0.703125,0.6853125,14540
143,16,16,256,8,3,8,3,0.7875,0.785885417,15564
144,16,16,128,256,6,256,6,0.6525,0.645052083,1410572
145,16,16,128,256,6,256,3,0.6925,0.688333333,871948
146,16,16,128,256,6,128,6,0.738125,0.74828125,609420
147,16,16,128,256,6,128,3,0.686875,0.688229167,438412
148,16,16,128,256,6,64,6,0.838125,0.836041667,356300
149,16,16,128,256,6,64,3,0.494375,0.469739583,295372
150,16,16,128,256,6,32,6,0.72125,0.712760417,266604
151,16,16,128,256,6,32,3,0.79375,0.78421875,242284
152,16,16,128,256,6,16,6,0.86875,0.870260417,230972
153,16,16,128,256,6,16,3,0.75375,0.761979167,220348
154,16,16,128,256,6,8,6,0.73375,0.727239583,215460
155,16,16,128,256,6,8,3,0.534375,0.524270833,210532
156,16,16,128,256,3,256,6,0.845625,0.837604167,1312268
157,16,16,128,256,3,256,3,0.798125,0.78515625,773644
158,16,16,128,256,3,128,6,0.614375,0.607552083,511116
159,16,16,128,256,3,128,3,0.728125,0.738645833,340108
160,16,16,128,256,3,64,6,0.950625,0.953645833,257996
161,16,16,128,256,3,64,3,0.598125,0.584322917,197068
162,16,16,128,256,3,32,6,0.694375,0.687291667,168300
163,16,16,128,256,3,32,3,0.604375,0.600208333,143980
164,16,16,128,256,3,16,6,0.469375,0.45265625,132668
165,16,16,128,256,3,16,3,0.688125,0.690208333,122044
166,16,16,128,256,3,8,6,0.6775,0.679010417,117156
167,16,16,128,256,3,8,3,0.7725,0.767916667,112228
168,16,16,128,128,6,256,6,0.66625,0.659635417,1115020
169,16,16,128,128,6,256,3,0.775,0.77625,674700
170,16,16,128,128,6,128,6,0.899375,0.905,412172
171,16,16,128,128,6,128,3,0.656875,0.654947917,290316
172,16,16,128,128,6,64,6,0.694375,0.690416667,208204
173,16,16,128,128,6,64,3,0.793125,0.789375,171852
174,16,16,128,128,6,32,6,0.561875,0.552552083,143084
175,16,16,128,128,6,32,3,0.905625,0.9,131052
176,16,16,128,128,6,16,6,0.664375,0.656875,119740
177,16,16,128,128,6,16,3,0.775,0.768541667,115260
178,16,16,128,128,6,8,6,0.805,0.793229167,110372
179,16,16,128,128,6,8,3,0.866875,0.868177083,108516
180,16,16,128,128,3,256,6,0.73375,0.72234375,1065868
181,16,16,128,128,3,256,3,0.601875,0.593229167,625548
182,16,16,128,128,3,128,6,0.795625,0.783385417,363020
183,16,16,128,128,3,128,3,0.634375,0.6321875,241164
184,16,16,128,128,3,64,6,0.791875,0.78203125,159052
185,16,16,128,128,3,64,3,0.910625,0.909270833,122700
186,16,16,128,128,3,32,6,0.54375,0.541770833,93932
187,16,16,128,128,3,32,3,0.780625,0.786458333,81900
188,16,16,128,128,3,16,6,0.776875,0.776041667,70588
189,16,16,128,128,3,16,3,0.583125,0.578385417,66108
190,16,16,128,128,3,8,6,0.648125,0.630208333,61220
191,16,16,128,128,3,8,3,0.805625,0.798125,59364
192,16,16,128,64,6,256,6,0.666875,0.666927083,967244
193,16,16,128,64,6,256,3,0.679375,0.675104167,576076
194,16,16,128,64,6,128,6,0.724375,0.718385417,313548
195,16,16,128,64,6,128,3,0.795625,0.797447917,216268
196,16,16,128,64,6,64,6,0.7475,0.75078125,134156
197,16,16,128,64,6,64,3,0.84625,0.84140625,110092
198,16,16,128,64,6,32,6,0.735625,0.742864583,81324
199,16,16,128,64,6,32,3,0.751875,0.753697917,75436
200,16,16,128,64,6,16,6,0.680625,0.670833333,64124
201,16,16,128,64,6,16,3,0.813125,0.81375,62716
202,16,16,128,64,6,8,6,0.705625,0.698958333,57828
203,16,16,128,64,6,8,3,0.738125,0.737447917,57508
204,16,16,128,64,3,256,6,0.833125,0.83,942668
205,16,16,128,64,3,256,3,0.8175,0.811145833,551500
206,16,16,128,64,3,128,6,0.92125,0.92375,288972
207,16,16,128,64,3,128,3,0.428125,0.40828125,191692
208,16,16,128,64,3,64,6,0.93375,0.929479167,109580
209,16,16,128,64,3,64,3,0.660625,0.653854167,85516
210,16,16,128,64,3,32,6,0.495,0.477239583,56748
211,16,16,128,64,3,32,3,0.694375,0.688177083,50860
212,16,16,128,64,3,16,6,0.865,0.860208333,39548
213,16,16,128,64,3,16,3,0.868125,0.867916667,38140
214,16,16,128,64,3,8,6,0.7475,0.742239583,33252
215,16,16,128,64,3,8,3,0.763125,0.764947917,32932
216,16,16,128,32,6,256,6,0.841875,0.84359375,893356
217,16,16,128,32,6,256,3,0.68625,0.670260417,526764
218,16,16,128,32,6,128,6,0.88375,0.874114583,264236
219,16,16,128,32,6,128,3,0.62125,0.624635417,179244
220,16,16,128,32,6,64,6,0.929375,0.9325,97132
221,16,16,128,32,6,64,3,0.601875,0.594010417,79212
222,16,16,128,32,6,32,6,0.486875,0.475989583,50444
223,16,16,128,32,6,32,3,0.925625,0.9321875,47628
224,16,16,128,32,6,16,6,0.703125,0.695677083,36316
225,16,16,128,32,6,16,3,0.836875,0.829895833,36444
226,16,16,128,32,6,8,6,0.795,0.787239583,31556
227,16,16,128,32,6,8,3,0.825625,0.825625,32004
228,16,16,128,32,3,256,6,0.80375,0.80421875,881068
229,16,16,128,32,3,256,3,0.75375,0.739010417,514476
230,16,16,128,32,3,128,6,0.780625,0.78390625,251948
231,16,16,128,32,3,128,3,0.86625,0.856666667,166956
232,16,16,128,32,3,64,6,0.92875,0.931927083,84844
233,16,16,128,32,3,64,3,0.551875,0.54328125,66924
234,16,16,128,32,3,32,6,0.664375,0.6621875,38156
235,16,16,128,32,3,32,3,0.77625,0.766458333,35340
236,16,16,128,32,3,16,6,0.8775,0.888177083,24028
237,16,16,128,32,3,16,3,0.60875,0.59375,24156
238,16,16,128,32,3,8,6,0.708125,0.696666667,19268
239,16,16,128,32,3,8,3,0.83125,0.8234375,19716
240,16,16,128,16,6,256,6,0.729375,0.72984375,856412
241,16,16,128,16,6,256,3,0.776875,0.775520833,502108
242,16,16,128,16,6,128,6,0.85875,0.848125,239580
243,16,16,128,16,6,128,3,0.760625,0.753489583,160732
244,16,16,128,16,6,64,6,0.915,0.918854167,78620
245,16,16,128,16,6,64,3,0.771875,0.76375,63772
246,16,16,128,16,6,32,6,0.850625,0.858333333,35004
247,16,16,128,16,6,32,3,0.535,0.534791667,33724
248,16,16,128,16,6,16,6,0.720625,0.718177083,22412
249,16,16,128,16,6,16,3,0.821875,0.828958333,23308
250,16,16,128,16,6,8,6,0.834375,0.824947917,18420
251,16,16,128,16,6,8,3,0.7625,0.754322917,19252
252,16,16,128,16,3,256,6,0.821875,0.799322917,850268
253,16,16,128,16,3,256,3,0.920625,0.92375,495964
254,16,16,128,16,3,128,6,0.93625,0.931927083,233436
255,16,16,128,16,3,128,3,0.673125,0.676197917,154588
256,16,16,128,16,3,64,6,0.74625,0.73265625,72476
257,16,16,128,16,3,64,3,0.68,0.678333333,57628
258,16,16,128,16,3,32,6,0.914375,0.918697917,28860
259,16,16,128,16,3,32,3,0.741875,0.733541667,27580
260,16,16,128,16,3,16,6,0.74125,0.71828125,16268
261,16,16,128,16,3,16,3,0.734375,0.736041667,17164
262,16,16,128,16,3,8,6,0.699375,0.690989583,12276
263,16,16,128,16,3,8,3,0.875625,0.882604167,13108
264,16,16,128,8,6,256,6,0.910625,0.90390625,837940
265,16,16,128,8,6,256,3,0.7975,0.796302083,489780
266,16,16,128,8,6,128,6,0.84,0.8353125,227252
267,16,16,128,8,6,128,3,0.905625,0.905833333,151476
268,16,16,128,8,6,64,6,0.846875,0.842864583,69364
269,16,16,128,8,6,64,3,0.835625,0.83375,56052
270,16,16,128,8,6,32,6,0.885,0.881927083,27284
271,16,16,128,8,6,32,3,0.73625,0.732760417,26772
272,16,16,128,8,6,16,6,0.81625,0.8128125,15460
273,16,16,128,8,6,16,3,0.828125,0.82015625,16740
274,16,16,128,8,6,8,6,0.77625,0.781666667,11852
275,16,16,128,8,6,8,3,0.648125,0.629322917,12876
276,16,16,128,8,3,256,6,0.921875,0.925,834868
277,16,16,128,8,3,256,3,0.778125,0.770572917,486708
278,16,16,128,8,3,128,6,0.799375,0.797135417,224180
279,16,16,128,8,3,128,3,0.810625,0.808177083,148404
280,16,16,128,8,3,64,6,0.648125,0.635520833,66292
281,16,16,128,8,3,64,3,0.8075,0.8228125,52980
282,16,16,128,8,3,32,6,0.62125,0.624791667,24212
283,16,16,128,8,3,32,3,0.914375,0.912708333,23700
284,16,16,128,8,3,16,6,0.863125,0.862239583,12388
285,16,16,128,8,3,16,3,0.7975,0.78828125,13668
286,16,16,128,8,3,8,6,0.618125,0.6096875,8780
287,16,16,128,8,3,8,3,0.855625,0.846614583,9804
288,16,16,64,256,6,256,6,0.644375,0.641614583,1310924
289,16,16,64,256,6,256,3,0.651875,0.652916667,772300
290,16,16,64,256,6,128,6,0.8075,0.805833333,509772
291,16,16,64,256,6,128,3,0.739375,0.740572917,338764
292,16,16,64,256,6,64,6,0.946875,0.94828125,256652
293,16,16,64,256,6,64,3,0.878125,0.869427083,195724
294,16,16,64,256,6,32,6,0.646875,0.64359375,166956
295,16,16,64,256,6,32,3,0.75875,0.773802083,142636
296,16,16,64,256,6,16,6,0.80625,0.806979167,131324
297,16,16,64,256,6,16,3,0.751875,0.757447917,120700
298,16,16,64,256,6,8,6,0.7275,0.729583333,115812
299,16,16,64,256,6,8,3,0.808125,0.804479167,110884
300,16,16,64,256,3,256,6,0.8325,0.832447917,1261772
301,16,16,64,256,3,256,3,0.765625,0.754739583,723148
302,16,16,64,256,3,128,6,0.955625,0.960416667,460620
303,16,16,64,256,3,128,3,0.823125,0.819114583,289612
304,16,16,64,256,3,64,6,0.784375,0.773645833,207500
305,16,16,64,256,3,64,3,0.743125,0.75015625,146572
306,16,16,64,256,3,32,6,0.61125,0.598072917,117804
307,16,16,64,256,3,32,3,0.665,0.667552083,93484
308,16,16,64,256,3,16,6,0.83,0.828489583,82172
309,16,16,64,256,3,16,3,0.791875,0.79453125,71548
310,16,16,64,256,3,8,6,0.820625,0.800885417,66660
311,16,16,64,256,3,8,3,0.611875,0.599322917,61732
312,16,16,64,128,6,256,6,0.871875,0.869166667,1064524
313,16,16,64,128,6,256,3,0.630625,0.625520833,624204
314,16,16,64,128,6,128,6,0.745,0.742083333,361676
315,16,16,64,128,6,128,3,0.75,0.74484375,239820
316,16,16,64,128,6,64,6,0.7225,0.73265625,157708
317,16,16,64,128,6,64,3,0.7225,0.728697917,121356
318,16,16,64,128,6,32,6,0.928125,0.928802083,92588
319,16,16,64,128,6,32,3,0.72375,0.7159375,80556
320,16,16,64,128,6,16,6,0.7975,0.803541667,69244
321,16,16,64,128,6,16,3,0.809375,0.8121875,64764
322,16,16,64,128,6,8,6,0.75625,0.759895833,59876
323,16,16,64,128,6,8,3,0.6325,0.622552083,58020
324,16,16,64,128,3,256,6,0.78875,0.795,1039948
325,16,16,64,128,3,256,3,0.826875,0.816979167,599628
326,16,16,64,128,3,128,6,0.93125,0.932447917,337100
327,16,16,64,128,3,128,3,0.916875,0.921510417,215244
328,16,16,64,128,3,64,6,0.93,0.929947917,133132
329,16,16,64,128,3,64,3,0.588125,0.570885417,96780
330,16,16,64,128,3,32,6,0.819375,0.810989583,68012
331,16,16,64,128,3,32,3,0.601875,0.595729167,55980
332,16,16,64,128,3,16,6,0.915625,0.908229167,44668
333,16,16,64,128,3,16,3,0.77375,0.767135417,40188
334,16,16,64,128,3,8,6,0.858125,0.854583333,35300
335,16,16,64,128,3,8,3,0.90375,0.900052083,33444
336,16,16,64,64,6,256,6,0.590625,0.58390625,941324
337,16,16,64,64,6,256,3,0.786875,0.778958333,550156
338,16,16,64,64,6,128,6,0.910625,0.902135417,287628
339,16,16,64,64,6,128,3,0.676875,0.67984375,190348
340,16,16,64,64,6,64,6,0.70625,0.707552083,108236
341,16,16,64,64,6,64,3,0.779375,0.7815625,84172
342,16,16,64,64,6,32,6,0.849375,0.850625,55404
343,16,16,64,64,6,32,3,0.935625,0.930364583,49516
344,16,16,64,64,6,16,6,0.8525,0.855052083,38204
345,16,16,64,64,6,16,3,0.576875,0.57859375,36796
346,16,16,64,64,6,8,6,0.719375,0.712552083,31908
347,16,16,64,64,6,8,3,0.795,0.78625,31588
348,16,16,64,64,3,256,6,0.718125,0.716770833,929036
349,16,16,64,64,3,256,3,0.59,0.575677083,537868
350,16,16,64,64,3,128,6,0.84,0.829791667,275340
351,16,16,64,64,3,128,3,0.93125,0.92609375,178060
352,16,16,64,64,3,64,6,0.856875,0.868333333,95948
353,16,16,64,64,3,64,3,0.781875,0.7709375,71884
354,16,16,64,64,3,32,6,0.794375,0.796666667,43116
355,16,16,64,64,3,32,3,0.605625,0.591145833,37228
356,16,16,64,64,3,16,6,0.76125,0.76078125,25916
357,16,16,64,64,3,16,3,0.92125,0.924583333,24508
358,16,16,64,64,3,8,6,0.833125,0.831927083,19620
359,16,16,64,64,3,8,3,0.8775,0.874427083,19300
360,16,16,64,32,6,256,6,0.800625,0.801770833,879724
361,16,16,64,32,6,256,3,0.720625,0.718697917,513132
362,16,16,64,32,6,128,6,0.935625,0.94390625,250604
363,16,16,64,32,6,128,3,0.8225,0.822864583,165612
364,16,16,64,32,6,64,6,0.913125,0.918333333,83500
365,16,16,64,32,6,64,3,0.7675,0.769166667,65580
366,16,16,64,32,6,32,6,0.930625,0.92984375,36812
367,16,16,64,32,6,32,3,0.80875,0.805,33996
368,16,16,64,32,6,16,6,0.85125,0.860729167,22684
369,16,16,64,32,6,16,3,0.784375,0.77953125,22812
370,16,16,64,32,6,8,6,0.640625,0.628802083,17924
371,16,16,64,32,6,8,3,0.626875,0.615364583,18372
372,16,16,64,32,3,256,6,0.9325,0.934322917,873580
373,16,16,64,32,3,256,3,0.863125,0.865625,506988
374,16,16,64,32,3,128,6,0.876875,0.867916667,244460
375,16,16,64,32,3,128,3,0.83875,0.818697917,159468
376,16,16,64,32,3,64,6,0.72625,0.717291667,77356
377,16,16,64,32,3,64,3,0.59875,0.5890625,59436
378,16,16,64,32,3,32,6,0.643125,0.657760417,30668
379,16,16,64,32,3,32,3,0.731875,0.73609375,27852
380,16,16,64,32,3,16,6,0.7975,0.797760417,16540
381,16,16,64,32,3,16,3,0.714375,0.72109375,16668
382,16,16,64,32,3,8,6,0.87,0.869010417,11780
383,16,16,64,32,3,8,3,0.736875,0.72546875,12228
384,16,16,64,16,6,256,6,0.861875,0.858489583,848924
385,16,16,64,16,6,256,3,0.75875,0.744479167,494620
386,16,16,64,16,6,128,6,0.76,0.762604167,232092
387,16,16,64,16,6,128,3,0.915625,0.9175,153244
388,16,16,64,16,6,64,6,0.55875,0.559375,71132
389,16,16,64,16,6,64,3,0.8,0.798697917,56284
390,16,16,64,16,6,32,6,0.715625,0.725989583,27516
391,16,16,64,16,6,32,3,0.844375,0.83890625,26236
392,16,16,64,16,6,16,6,0.763125,0.754791667,14924
393,16,16,64,16,6,16,3,0.6975,0.696354167,15820
394,16,16,64,16,6,8,6,0.633125,0.619322917,10932
395,16,16,64,16,6,8,3,0.834375,0.832552083,11764
396,16,16,64,16,3,256,6,0.904375,0.914791667,845852
397,16,16,64,16,3,256,3,0.779375,0.773333333,491548
398,16,16,64,16,3,128,6,0.74875,0.7375,229020
399,16,16,64,16,3,128,3,0.868125,0.872291667,150172
400,16,16,64,16,3,64,6,0.77875,0.766875,68060
401,16,16,64,16,3,64,3,0.866875,0.871666667,53212
402,16,16,64,16,3,32,6,0.928125,0.9309375,24444
403,16,16,64,16,3,32,3,0.803125,0.798333333,23164
404,16,16,64,16,3,16,6,0.79375,0.79890625,11852
405,16,16,64,16,3,16,3,0.8775,0.87625,12748
406,16,16,64,16,3,8,6,0.87375,0.866510417,7860
407,16,16,64,16,3,8,3,0.65875,0.65578125,8692
408,16,16,64,8,6,256,6,0.769375,0.764427083,833524
409,16,16,64,8,6,256,3,0.735,0.719583333,485364
410,16,16,64,8,6,128,6,0.915625,0.910416667,222836
411,16,16,64,8,6,128,3,0.7225,0.737447917,147060
412,16,16,64,8,6,64,6,0.921875,0.923125,64948
413,16,16,64,8,6,64,3,0.74375,0.740572917,51636
414,16,16,64,8,6,32,6,0.906875,0.897604167,22868
415,16,16,64,8,6,32,3,0.853125,0.868697917,22356
416,16,16,64,8,6,16,6,0.838125,0.851822917,11044
417,16,16,64,8,6,16,3,0.8975,0.900364583,12324
418,16,16,64,8,6,8,6,0.785625,0.781875,7436
419,16,16,64,8,6,8,3,0.76375,0.751822917,8460
420,16,16,64,8,3,256,6,0.9225,0.928177083,831988
421,16,16,64,8,3,256,3,0.801875,0.801197917,483828
422,16,16,64,8,3,128,6,0.81,0.80453125,221300
423,16,16,64,8,3,128,3,0.64125,0.644895833,145524
424,16,16,64,8,3,64,6,0.5875,0.5871875,63412
425,16,16,64,8,3,64,3,0.77125,0.781770833,50100
426,16,16,64,8,3,32,6,0.929375,0.928541667,21332
427,16,16,64,8,3,32,3,0.74375,0.749479167,20820
428,16,16,64,8,3,16,6,0.83,0.821145833,9508
429,16,16,64,8,3,16,3,0.76125,0.749375,10788
430,16,16,64,8,3,8,6,0.679375,0.675677083,5900
431,16,16,64,8,3,8,3,0.860625,0.860729167,6924
432,16,16,32,256,6,256,6,0.773125,0.768958333,1261100
433,16,16,32,256,6,256,3,0.763125,0.758229167,722476
434,16,16,32,256,6,128,6,0.670625,0.664739583,459948
435,16,16,32,256,6,128,3,0.861875,0.852395833,288940
436,16,16,32,256,6,64,6,0.761875,0.75203125,206828
437,16,16,32,256,6,64,3,0.819375,0.823645833,145900
438,16,16,32,256,6,32,6,0.823125,0.830520833,117132
439,16,16,32,256,6,32,3,0.851875,0.85921875,92812
440,16,16,32,256,6,16,6,0.815,0.807552083,81500
441,16,16,32,256,6,16,3,0.740625,0.73953125,70876
442,16,16,32,256,6,8,6,0.663125,0.66421875,65988
443,16,16,32,256,6,8,3,0.818125,0.828645833,61060
444,16,16,32,256,3,256,6,0.86625,0.854791667,1236524
445,16,16,32,256,3,256,3,0.870625,0.85625,697900
446,16,16,32,256,3,128,6,0.83,0.83015625,435372
447,16,16,32,256,3,128,3,0.830625,0.824322917,264364
448,16,16,32,256,3,64,6,0.718125,0.705833333,182252
449,16,16,32,256,3,64,3,0.748125,0.7490625,121324
450,16,16,32,256,3,32,6,0.814375,0.810208333,92556
451,16,16,32,256,3,32,3,0.9325,0.936822917,68236
452,16,16,32,256,3,16,6,0.850625,0.85203125,56924
453,16,16,32,256,3,16,3,0.81,0.815625,46300
454,16,16,32,256,3,8,6,0.685,0.665833333,41412
455,16,16,32,256,3,8,3,0.77375,0.763645833,36484
456,16,16,32,128,6,256,6,0.8625,0.866666667,1039276
457,16,16,32,128,6,256,3,0.79,0.77953125,598956
458,16,16,32,128,6,128,6,0.886875,0.895625,336428
459,16,16,32,128,6,128,3,0.84125,0.832604167,214572
460,16,16,32,128,6,64,6,0.929375,0.924270833,132460
461,16,16,32,128,6,64,3,0.951875,0.94453125,96108
