index,kernelsize_fl,stride_fl,filters_fl,filters_sl,kernelsize_sl,filters_restl,kernelsize_restl,val_acc,test_acc,params
1125,16,8,128,16,3,16,3,0.907692308,0.913154534,29102
1126,16,8,128,16,3,8,6,0.882051282,0.87100894,21014
1127,16,8,128,16,3,8,3,0.861538462,0.852277565,21846
1128,16,8,128,8,6,256,6,0.528205128,0.489144317,945878
1129,16,8,128,8,6,256,3,0.682051282,0.659429544,597718
1130,16,8,128,8,6,128,6,0.682051282,0.659429544,283990
1131,16,8,128,8,6,128,3,0.841025641,0.829714772,208214
1132,16,8,128,8,6,64,6,0.841025641,0.829714772,100502
1133,16,8,128,8,6,64,3,0.841025641,0.829714772,87190
1134,16,8,128,8,6,32,6,0.841025641,0.82801192,45622
1135,16,8,128,8,6,32,3,0.994871795,0.989782886,45110
1136,16,8,128,8,6,16,6,0.841025641,0.832269051,27398
1137,16,8,128,8,6,16,3,0.841025641,0.823754789,28678
1138,16,8,128,8,6,8,6,0.8,0.780332056,20590
1139,16,8,128,8,6,8,3,0.835897436,0.789272031,21614
1140,16,8,128,8,3,256,6,0.528205128,0.489144317,942806
1141,16,8,128,8,3,256,3,0.687179487,0.659003831,594646
1142,16,8,128,8,3,128,6,0.841025641,0.829714772,280918
1143,16,8,128,8,3,128,3,0.841025641,0.829714772,205142
1144,16,8,128,8,3,64,6,0.846153846,0.829714772,97430
1145,16,8,128,8,3,64,3,0.841025641,0.82801192,84118
1146,16,8,128,8,3,32,6,1,0.999574287,42550
1147,16,8,128,8,3,32,3,0.938461538,0.911025968,42038
1148,16,8,128,8,3,16,6,0.907692308,0.905065986,24326
1149,16,8,128,8,3,16,3,0.933333333,0.941677309,25606
1150,16,8,128,8,3,8,6,0.892307692,0.885908897,17518
1151,16,8,128,8,3,8,3,0.948717949,0.888888889,18542
1152,16,8,64,256,6,256,6,0.682051282,0.659429544,1415790
1153,16,8,64,256,6,256,3,0.841025641,0.82801192,877166
1154,16,8,64,256,6,128,6,0.841025641,0.829714772,563438
1155,16,8,64,256,6,128,3,0.841025641,0.829714772,392430
1156,16,8,64,256,6,64,6,0.841025641,0.829714772,284718
1157,16,8,64,256,6,64,3,0.841025641,0.829714772,223790
1158,16,8,64,256,6,32,6,1,0.996168582,182222
1159,16,8,64,256,6,32,3,0.841025641,0.828863346,157902
1160,16,8,64,256,6,16,6,1,0.996594295,140190
1161,16,8,64,256,6,16,3,1,0.999574287,129566
1162,16,8,64,256,6,8,6,0.841025641,0.812686249,121478
1163,16,8,64,256,6,8,3,1,0.994040017,116550
1164,16,8,64,256,3,256,6,0.682051282,0.659429544,1366638
1165,16,8,64,256,3,256,3,0.841025641,0.829714772,828014
1166,16,8,64,256,3,128,6,0.841025641,0.829714772,514286
1167,16,8,64,256,3,128,3,0.841025641,0.829714772,343278
1168,16,8,64,256,3,64,6,0.841025641,0.829289059,235566
1169,16,8,64,256,3,64,3,0.841025641,0.828437633,174638
1170,16,8,64,256,3,32,6,1,0.992762878,133070
1171,16,8,64,256,3,32,3,1,1,108750
1172,16,8,64,256,3,16,6,0.856410256,0.838654747,91038
1173,16,8,64,256,3,16,3,0.841025641,0.829714772,80414
1174,16,8,64,256,3,8,6,0.738461538,0.726266496,72326
1175,16,8,64,256,3,8,3,0.98974359,0.973180077,67398
1176,16,8,64,128,6,256,6,0.682051282,0.659429544,1169390
1177,16,8,64,128,6,256,3,0.687179487,0.659429544,729070
1178,16,8,64,128,6,128,6,0.682051282,0.659429544,415342
1179,16,8,64,128,6,128,3,0.682051282,0.659855258,293486
1180,16,8,64,128,6,64,6,0.841025641,0.828863346,185774
1181,16,8,64,128,6,64,3,1,0.997445722,149422
1182,16,8,64,128,6,32,6,1,0.996168582,107854
1183,16,8,64,128,6,32,3,1,0.993188591,95822
1184,16,8,64,128,6,16,6,0.841025641,0.827586207,78110
1185,16,8,64,128,6,16,3,0.866666667,0.853554704,73630
1186,16,8,64,128,6,8,6,0.743589744,0.726266496,65542
1187,16,8,64,128,6,8,3,0.892307692,0.873137505,63686
1188,16,8,64,128,3,256,6,0.528205128,0.489144317,1144814
1189,16,8,64,128,3,256,3,0.841025641,0.829714772,704494
1190,16,8,64,128,3,128,6,0.682051282,0.657726692,390766
1191,16,8,64,128,3,128,3,0.841025641,0.829714772,268910
1192,16,8,64,128,3,64,6,0.841025641,0.829714772,161198
1193,16,8,64,128,3,64,3,1,0.998722861,124846
1194,16,8,64,128,3,32,6,1,0.994891443,83278
1195,16,8,64,128,3,32,3,0.994871795,0.98467433,71246
1196,16,8,64,128,3,16,6,0.846153846,0.839931886,53534
1197,16,8,64,128,3,16,3,0.882051282,0.874840358,49054
1198,16,8,64,128,3,8,6,0.774358974,0.731800766,40966
1199,16,8,64,128,3,8,3,0.820512821,0.779906343,39110
1200,16,8,64,64,6,256,6,0.528205128,0.489144317,1046190
1201,16,8,64,64,6,256,3,0.528205128,0.489144317,655022
1202,16,8,64,64,6,128,6,0.528205128,0.489144317,341294
1203,16,8,64,64,6,128,3,0.682051282,0.656875266,244014
1204,16,8,64,64,6,64,6,0.533333333,0.4951043,136302
1205,16,8,64,64,6,64,3,0.846153846,0.828863346,112238
1206,16,8,64,64,6,32,6,0.841025641,0.836526181,70670
1207,16,8,64,64,6,32,3,0.846153846,0.834823329,64782
1208,16,8,64,64,6,16,6,0.866666667,0.856108983,47070
1209,16,8,64,64,6,16,3,0.866666667,0.843763304,45662
1210,16,8,64,64,6,8,6,0.748717949,0.711366539,37574
1211,16,8,64,64,6,8,3,0.851282051,0.837377607,37254
1212,16,8,64,64,3,256,6,0.528205128,0.489144317,1033902
1213,16,8,64,64,3,256,3,0.528205128,0.489144317,642734
1214,16,8,64,64,3,128,6,0.841025641,0.829289059,329006
1215,16,8,64,64,3,128,3,0.841025641,0.829289059,231726
1216,16,8,64,64,3,64,6,0.841025641,0.828863346,124014
1217,16,8,64,64,3,64,3,0.841025641,0.831417625,99950
1218,16,8,64,64,3,32,6,0.851282051,0.84461473,58382
1219,16,8,64,64,3,32,3,0.887179487,0.871434653,52494
1220,16,8,64,64,3,16,6,0.923076923,0.907620264,34782
1221,16,8,64,64,3,16,3,0.887179487,0.895700298,33374
1222,16,8,64,64,3,8,6,0.758974359,0.741166454,25286
1223,16,8,64,64,3,8,3,0.928205128,0.911451682,24966
1224,16,8,64,32,6,256,6,0.528205128,0.489144317,984590
1225,16,8,64,32,6,256,3,0.528205128,0.489144317,617998
1226,16,8,64,32,6,128,6,0.682051282,0.659429544,304270
1227,16,8,64,32,6,128,3,0.841025641,0.829714772,219278
1228,16,8,64,32,6,64,6,0.841025641,0.829714772,111566
1229,16,8,64,32,6,64,3,0.841025641,0.82801192,93646
1230,16,8,64,32,6,32,6,0.846153846,0.836526181,52078
1231,16,8,64,32,6,32,3,0.897435897,0.873988931,49262
1232,16,8,64,32,6,16,6,0.897435897,0.876968923,31550
1233,16,8,64,32,6,16,3,0.948717949,0.958280119,31678
1234,16,8,64,32,6,8,6,0.815384615,0.792677735,23590
1235,16,8,64,32,6,8,3,0.861538462,0.841209025,24038
1236,16,8,64,32,3,256,6,0.528205128,0.489144317,978446
1237,16,8,64,32,3,256,3,0.687179487,0.659003831,611854
1238,16,8,64,32,3,128,6,0.682051282,0.658578118,298126
1239,16,8,64,32,3,128,3,0.841025641,0.82801192,213134
1240,16,8,64,32,3,64,6,1,0.997445722,105422
1241,16,8,64,32,3,64,3,0.994871795,0.992337165,87502
1242,16,8,64,32,3,32,6,1,0.981268625,45934
1243,16,8,64,32,3,32,3,0.907692308,0.906343125,43118
1244,16,8,64,32,3,16,6,0.984615385,0.974031503,25406
1245,16,8,64,32,3,16,3,0.98974359,0.991485739,25534
1246,16,8,64,32,3,8,6,0.81025641,0.777352065,17446
1247,16,8,64,32,3,8,3,0.897435897,0.879948914,17894
1248,16,8,64,16,6,256,6,0.682051282,0.659429544,953790
1249,16,8,64,16,6,256,3,0.682051282,0.659429544,599486
1250,16,8,64,16,6,128,6,0.682051282,0.657300979,285758
1251,16,8,64,16,6,128,3,0.682051282,0.659429544,206910
1252,16,8,64,16,6,64,6,0.841025641,0.829714772,99198
1253,16,8,64,16,6,64,3,0.841025641,0.828437633,84350
1254,16,8,64,16,6,32,6,0.907692308,0.880374628,42782
1255,16,8,64,16,6,32,3,0.912820513,0.901234568,41502
1256,16,8,64,16,6,16,6,0.917948718,0.912728821,23790
1257,16,8,64,16,6,16,3,0.907692308,0.916560238,24686
1258,16,8,64,16,6,8,6,0.784615385,0.758194977,16598
1259,16,8,64,16,6,8,3,0.820512821,0.787994891,17430
1260,16,8,64,16,3,256,6,0.682051282,0.659429544,950718
1261,16,8,64,16,3,256,3,0.682051282,0.659429544,596414
1262,16,8,64,16,3,128,6,0.682051282,0.659429544,282686
1263,16,8,64,16,3,128,3,0.841025641,0.81694338,203838
1264,16,8,64,16,3,64,6,0.841025641,0.828863346,96126
1265,16,8,64,16,3,64,3,0.923076923,0.913580247,81278
1266,16,8,64,16,3,32,6,0.902564103,0.883780332,39710
1267,16,8,64,16,3,32,3,0.994871795,0.991485739,38430
1268,16,8,64,16,3,16,6,0.974358974,0.939974457,20718
1269,16,8,64,16,3,16,3,0.943589744,0.940825883,21614
1270,16,8,64,16,3,8,6,0.8,0.769689229,13526
1271,16,8,64,16,3,8,3,0.887179487,0.858237548,14358
1272,16,8,64,8,6,256,6,0.528205128,0.489144317,938390
1273,16,8,64,8,6,256,3,0.528205128,0.489144317,590230
1274,16,8,64,8,6,128,6,0.682051282,0.659429544,276502
1275,16,8,64,8,6,128,3,0.687179487,0.658152405,200726
1276,16,8,64,8,6,64,6,0.666666667,0.62835249,93014
1277,16,8,64,8,6,64,3,0.687179487,0.659003831,79702
1278,16,8,64,8,6,32,6,0.835897436,0.819071946,38134
1279,16,8,64,8,6,32,3,0.846153846,0.809280545,37622
1280,16,8,64,8,6,16,6,0.902564103,0.879523201,19910
1281,16,8,64,8,6,16,3,0.892307692,0.907194551,21190
1282,16,8,64,8,6,8,6,0.851282051,0.825457642,13102
1283,16,8,64,8,6,8,3,0.912820513,0.857386122,14126
1284,16,8,64,8,3,256,6,0.682051282,0.659429544,936854
1285,16,8,64,8,3,256,3,0.682051282,0.659429544,588694
1286,16,8,64,8,3,128,6,0.841025641,0.829289059,274966
1287,16,8,64,8,3,128,3,0.841025641,0.829714772,199190
1288,16,8,64,8,3,64,6,0.841025641,0.828863346,91478
1289,16,8,64,8,3,64,3,1,0.993188591,78166
1290,16,8,64,8,3,32,6,0.897435897,0.880374628,36598
1291,16,8,64,8,3,32,3,0.969230769,0.960834398,36086
1292,16,8,64,8,3,16,6,0.928205128,0.9348659,18374
1293,16,8,64,8,3,16,3,0.938461538,0.90847169,19654
1294,16,8,64,8,3,8,6,0.876923077,0.825457642,11566
1295,16,8,64,8,3,8,3,0.846153846,0.816517667,12590
1296,16,8,32,256,6,256,6,0.841025641,0.829714772,1364430
